mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_MAE_K,Train_MAE_K
10.170288133621217,0.22983430920220793,0.025406837463378906,0.005539956158566096,1.0,5.0,0.01,900,5,8,0.01,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 900, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-27.537895807034893,-27.7604205270497,-26.557175165100354,-27.35127211617695,-29.181962099447716,-27.677745142961918,0.8545552551562121,21,-13.75982865085529,-13.507966331252113,-14.531899455753885,-13.595851984891759,-13.421067334916405,-13.763322751533892,0.4002785250977268,27.677745142961918,13.763322751533892
1.6875951290130615,0.09635961778422354,0.018523120880126955,0.0012869544059517185,1.0,1.0,0.5,900,3,4,0.05,0.9,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 900, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-27.606329467359288,-28.467001977973915,-25.84315917709907,-28.044593791864514,-29.1721679133106,-27.826650465521475,1.1181006742490858,22,-16.765489254264846,-16.427172263351395,-17.495566943965326,-16.843996335689994,-16.744754915045277,-16.855395942463367,0.35032814077140834,27.826650465521475,16.855395942463367
6.963672399520874,0.11342164712044742,0.0171689510345459,0.0038400127662368993,0.7,2.0,0.0,500,3,8,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-27.871223808204448,-27.923041564579027,-26.468409692507056,-27.716869186634522,-29.179813654175845,-27.831871581220177,0.8601235107136516,23,-16.31890001959754,-16.075895049621554,-16.77175712303838,-16.132337672503603,-15.859667253156482,-16.231711423583512,0.3071878768186259,27.831871581220177,16.231711423583512
5.00399260520935,0.11302044404772858,0.02351212501525879,0.004465840174747329,0.7,1.0,0.01,900,1,6,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 900, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-28.1035667542384,-28.446327985742514,-26.515935682405143,-27.73443488180941,-29.35147711399253,-28.030348483637603,0.9278784092270267,24,-18.754119638565186,-18.37432312762682,-19.217487003033476,-18.504785541748824,-18.426548610003604,-18.65545278419558,0.3097577227471193,28.030348483637603,18.65545278419558
1.5585410118103027,0.09490901533462363,0.00931997299194336,0.0031289694307890183,0.8,0.5,0.1,300,5,6,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-28.293734399020618,-28.591237387103078,-26.69896970274895,-28.111595749134523,-29.71497115803898,-28.282101679209234,0.9679043626834993,25,-18.99869125359737,-18.361272270581356,-19.1221501200453,-18.820621230059686,-18.609621677693987,-18.78247131039554,0.2723504362394579,28.282101679209234,18.78247131039554
0.9664371490478516,0.04339773660365002,0.007680130004882812,0.0008868680114894721,0.9,1.0,0.5,700,1,3,0.1,0.9,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-28.204536092433003,-28.87338990344953,-26.65945306236002,-28.295823696894235,-29.719450973225772,-28.35053074567251,1.0031326252528991,26,-18.865370409208484,-18.511033932180492,-19.094266340072043,-18.73975101902174,-18.304663826903,-18.70301710547715,0.27434533441912196,28.35053074567251,18.70301710547715
1.0633179664611816,0.0707305228493631,0.009138822555541992,0.001758145186094467,0.9,2.0,0.01,700,3,3,0.08,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.01, 'n_estimators': 700, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.08, 'colsample_bytree': 0.9}",-28.570230332909244,-29.064463138078807,-27.025437677980378,-29.002752583476195,-29.959630458035168,-28.724502838095958,0.9622014953304177,27,-20.7771807615323,-20.206282991223986,-20.995517936903994,-20.560780206900766,-20.302795850800305,-20.56851154947227,0.29248980479960807,28.724502838095958,20.56851154947227
1.7419821739196777,0.05846690708892406,0.014079999923706055,0.006097331700001253,0.9,10.0,0.5,1200,1,3,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 10.0, 'reg_alpha': 0.5, 'n_estimators': 1200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-28.16886552987005,-29.05582581964158,-26.96741723705288,-28.997264696519522,-30.436749598142047,-28.725224576245218,1.141231172020371,28,-21.047901376716958,-20.742470823667492,-21.54334459721561,-21.1614647259515,-20.673095395554416,-21.033655383821195,0.3134049213751538,28.725224576245218,21.033655383821195
3.699018669128418,0.1180449213728642,0.01593623161315918,0.004191590239665699,0.8,0.5,0.01,700,5,6,0.01,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 700, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-28.804031783112837,-29.12296520851142,-27.15091958496508,-28.690740740894263,-29.997903228397075,-28.75331210917613,0.9230167854369928,29,-20.69293857618161,-20.204071212852714,-21.10503737840098,-20.55615101767547,-20.07832345124747,-20.52730432727165,0.36554227870899675,28.75331210917613,20.52730432727165
3.9183655738830567,0.13658171952410694,0.02154197692871094,0.003131112516581507,0.8,1.0,0.01,1200,3,5,0.01,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 1200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-28.828392492913913,-29.327983923888592,-27.044150827551817,-28.75378627187732,-30.000934932689308,-28.791049689784188,0.9804651299134817,30,-21.19968348286644,-20.825716892091915,-21.766141151813414,-21.136650893792872,-20.76931743070859,-21.139501970254646,0.3554727206294161,28.791049689784188,21.139501970254646
